label,text
0,"[1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05]"
0,"[0.10498207062482834, 0.3216573894023895, 0.3957633078098297, -0.31877240538597107, -0.16855251789093018, -0.26736775040626526, 0.25730881094932556, 0.3074990510940552, -0.3064117431640625, 0.3521133065223694, 0.19424393773078918, 0.17109127342700958, 0.19048656523227692, -0.39526376128196716, 0.3825601041316986, -0.3782021403312683, -0.19738979637622833, -0.3463803827762604, -0.29145368933677673, -0.2116369754076004, -0.27088266611099243, -0.27702611684799194, 0.24519196152687073, -0.3597676157951355, -0.25283244252204895, 0.2061842530965805, 0.33970609307289124, -0.33798083662986755, -0.38299041986465454, 0.28909653425216675, -0.3126556873321533, 0.3418515622615814, -0.34407731890678406, -0.23555390536785126, -0.35448163747787476, 0.19551007449626923, 0.35459280014038086, -0.2638075053691864, 0.29352179169654846, -0.3571309745311737, -0.28395742177963257, -0.3921188414096832, -0.1568700522184372, 0.327828049659729, 0.2370983213186264, -0.23700936138629913, -0.05769187584519386, 0.4129425883293152, 0.3732912242412567, 0.36573711037635803, -0.3801876902580261, 0.3648148477077484, 0.3743831217288971, -0.40814536809921265, -0.3129562735557556, 0.15013810992240906, 0.2522259056568146, 0.17563313245773315, 0.10402458906173706, -0.3910709619522095, -0.292154461145401, 0.1671352982521057, 0.3682165741920471, 0.23830288648605347, -0.37942686676979065, -0.38473814725875854, -0.39825737476348877, -0.309026300907135, -0.4168268144130707, 0.3610785901546478, 0.3621046543121338, 0.40093836188316345, -0.14864657819271088, -0.13228684663772583, -0.36701536178588867, 0.2963131070137024, -0.4117153286933899, -0.4061793386936188, 0.3316286504268646, -0.08225248008966446, 0.3977443277835846, -0.2741110026836395, -0.3885079026222229, -0.3986906409263611, -0.13420473039150238, 0.3787703812122345, 0.2373124212026596, 0.42735400795936584, -0.3821987509727478, -0.14746959507465363, -0.16829727590084076, 0.39441046118736267, -0.36471447348594666, 0.3449372947216034, -0.3823936879634857, -0.35622814297676086, -0.22588418424129486, 0.1469193994998932, -0.33106547594070435, 0.3461079001426697, 0.22098374366760254, 0.4028124511241913, 0.19126160442829132, -0.3485991656780243, -0.34288719296455383, 0.3816184103488922, 0.2089446634054184, 0.38925400376319885, 0.3872763514518738, 0.21621285378932953, -0.2120642364025116, -0.19305582344532013, -0.38070955872535706, -0.36959391832351685, -0.3915930986404419, -0.4023743271827698, -0.3860089182853699, 0.406503289937973, -0.13380388915538788, -0.3396587073802948, -0.37647736072540283, -0.3972221314907074, 0.20999282598495483, 0.4167401194572449, 0.10261894017457962, 0.11790552735328674, -0.19342973828315735, 0.24982765316963196]"
0,"[0.2576107680797577, 0.03723851963877678, -0.026010282337665558, -0.04166806489229202, -0.2189735770225525, -0.12795983254909515, 0.08572784811258316, 0.11436563730239868, -0.08481895178556442, 0.036909691989421844, 0.15377941727638245, 0.18662641942501068, 0.10730653256177902, 0.06942615658044815, 0.0034885199274867773, -0.061423033475875854, -0.13616843521595, -0.020453108474612236, -0.11560361087322235, -0.21757082641124725, -0.13812217116355896, -0.10433825850486755, 0.1693257987499237, -0.003851227229461074, -0.13390138745307922, 0.21070410311222076, 0.0548044890165329, -0.056981492787599564, 0.016975264996290207, 0.11619304120540619, -0.06614729762077332, 0.030165888369083405, -0.04622345790266991, -0.12799321115016937, -0.04015691205859184, 0.14673511683940887, 0.0668020248413086, -0.05776483193039894, 0.07482548803091049, -0.0693773403763771, -0.09083760529756546, -0.0517134964466095, -0.19802182912826538, 0.0910743698477745, 0.14195562899112701, -0.09297937154769897, -0.2998223304748535, 0.029638297855854034, 0.07148900628089905, 0.005408436991274357, 0.04178633540868759, 0.04645886272192001, -0.029919635504484177, -0.000155150075443089, -0.09571366012096405, 0.1978251039981842, 0.13481101393699646, 0.2442798763513565, 0.302651971578598, 0.03062340058386326, -0.07719241082668304, 0.164460688829422, -0.012034814804792404, 0.13411329686641693, 0.05166886746883392, -0.013895400799810886, -0.005612452048808336, -0.08329927176237106, -0.04220861941576004, 0.02253691293299198, 0.05790563300251961, 0.008199047297239304, -0.22746016085147858, -0.18994548916816711, -0.03825743868947029, 0.021889904513955116, -0.008984025567770004, -0.05930911749601364, 0.14894743263721466, -0.43256983160972595, -0.01601945422589779, -0.147513285279274, 0.05871659144759178, -0.04258783906698227, -0.2667091488838196, 0.0776028111577034, 0.08306438475847244, 0.0654255747795105, -0.0139529500156641, -0.17030172049999237, -0.21302147209644318, 0.0493454672396183, 0.0019610109739005566, 0.05539888143539429, -0.03924091160297394, -0.04352164641022682, -0.1705484688282013, 0.22765828669071198, -0.005644934717565775, 0.056270573288202286, 0.18470565974712372, -0.018163666129112244, 0.1533031016588211, -0.009148834273219109, -0.04416193440556526, 0.05378216505050659, 0.19324633479118347, 0.04374966025352478, 0.076871857047081, 0.10637953877449036, -0.12514664232730865, -0.15419960021972656, -0.06779976189136505, 0.07427897304296494, 0.03740011155605316, -0.0015197612810879946, 0.022126521915197372, -0.02164311334490776, -0.24697643518447876, -0.1119999960064888, 0.0006748226587660611, 0.0757298693060875, 0.22247299551963806, 0.024748722091317177, 0.2953018844127655, 0.31516677141189575, -0.17424273490905762, 0.09712886065244675]"
0,"[0.31412163376808167, 0.2671845257282257, 0.4123350977897644, -0.3397796154022217, -0.5622219443321228, -0.4508059322834015, 0.319731742143631, 0.5259926319122314, -0.4780357778072357, 0.42852431535720825, 0.5816952586174011, 0.4642430543899536, 0.6306930780410767, -0.35356399416923523, 0.292683869600296, -0.572106122970581, -0.4536598026752472, -0.31985846161842346, -0.4808821976184845, -0.6217584013938904, -0.22289682924747467, -0.36345043778419495, 0.4433138370513916, -0.10476667433977127, -0.6143584251403809, 0.5771088600158691, 0.3898140490055084, -0.25045329332351685, -0.3745502233505249, 0.38235196471214294, -0.502174973487854, 0.2531377077102661, -0.632884681224823, -0.6131513714790344, -0.23786382377147675, 0.5947115421295166, 0.35738223791122437, -0.2912304997444153, 0.2844070494174957, -0.4097822904586792, -0.6481188535690308, -0.578429102897644, -0.5328726172447205, 0.5751206874847412, 0.5722840428352356, -0.3568074703216553, -0.31415116786956787, 0.32093992829322815, 0.5413904786109924, 0.28327473998069763, -0.21446649730205536, 0.40460050106048584, 0.24688823521137238, -0.36565205454826355, -0.25628194212913513, 0.38192468881607056, 0.33078962564468384, 0.5250903964042664, 0.5186417698860168, -0.3756883442401886, -0.2456284463405609, 0.41071924567222595, 0.43646693229675293, 0.6115834712982178, -0.4106884002685547, -0.4284757673740387, -0.253826767206192, -0.45685622096061707, -0.4371911883354187, 0.29901206493377686, 0.2785227596759796, 0.31521162390708923, -0.46518293023109436, -0.4450926184654236, -0.3041093051433563, 0.1125972792506218, -0.4796898365020752, -0.45276686549186707, 0.5294862389564514, -0.5867341160774231, 0.3659387528896332, -0.6700493693351746, -0.3338322043418884, -0.4040954113006592, -0.5010730624198914, 0.45346131920814514, 0.3223721385002136, 0.4495171904563904, -0.3759160041809082, -0.5359119772911072, -0.5330948829650879, 0.5577110052108765, -0.26058536767959595, 0.20156921446323395, -0.4720800817012787, -0.35457494854927063, -0.5083669424057007, 0.5595285296440125, -0.16564717888832092, 0.22108598053455353, 0.5613630414009094, 0.3839629888534546, 0.4772969186306, -0.27429085969924927, -0.5361388325691223, 0.5485203266143799, 0.48492103815078735, 0.28573548793792725, 0.42710423469543457, 0.4489133358001709, -0.4917278289794922, -0.5849671959877014, -0.4270647168159485, -0.23186267912387848, -0.24661380052566528, -0.3761301338672638, -0.34364333748817444, 0.36023226380348206, -0.5716645121574402, -0.4592668116092682, -0.25973138213157654, -0.26582086086273193, 0.5988033413887024, 0.37010711431503296, 0.5665634870529175, 0.5550642013549805, -0.633268415927887, 0.4384027421474457]"
0,"[1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05]"
0,"[0.22638501226902008, 0.06851036846637726, 0.042823947966098785, -0.07161331921815872, -0.2418653964996338, -0.16176767647266388, 0.1649782657623291, 0.10936547815799713, -0.025343185290694237, 0.042285844683647156, 0.1894025355577469, 0.16051320731639862, 0.18678097426891327, -0.004986627493053675, 0.02357056736946106, -0.11372094601392746, -0.10975004732608795, -0.12706688046455383, -0.14352947473526, -0.2591879367828369, -0.1331424117088318, -0.07233075797557831, 0.2360810786485672, 0.02058384008705616, -0.1629616916179657, 0.22724175453186035, 0.10040494054555893, -0.07065866887569427, -0.027647772803902626, 0.13961242139339447, -0.1417485475540161, 0.034056130796670914, -0.09849239140748978, -0.18326039612293243, -0.01445050910115242, 0.22419971227645874, 0.05720139294862747, -0.08289875090122223, 0.10601627826690674, -0.09734869748353958, -0.14743465185165405, -0.09793273359537125, -0.22626273334026337, 0.06269747763872147, 0.17526553571224213, -0.12595348060131073, -0.20153412222862244, 0.01515949983149767, 0.06283245235681534, 0.0035776866134256124, -0.007344304118305445, 0.15613886713981628, 0.038878198713064194, -0.0871066227555275, -0.02795378491282463, 0.25077196955680847, 0.03800700604915619, 0.2421066164970398, 0.23787641525268555, 0.002944799605756998, -0.1259518265724182, 0.1689973622560501, 0.08607079088687897, 0.1551830768585205, -0.0515020377933979, -0.09455685317516327, -0.028059253469109535, -0.14258714020252228, -0.0610458143055439, 0.07378334552049637, 0.031831029802560806, 0.018283972516655922, -0.2599869668483734, -0.18941988050937653, 0.00739251310005784, 0.009370775893330574, -0.03573722392320633, -0.02531023882329464, 0.10753698647022247, -0.2577119469642639, 0.04647686332464218, -0.13443423807621002, -0.06448698788881302, -0.03165082260966301, -0.22970612347126007, 0.10684259980916977, 0.15346315503120422, 0.04963196814060211, -0.0011292367707937956, -0.1257132738828659, -0.23717311024665833, 0.11142009496688843, -0.012408751994371414, 0.013412117958068848, -0.03497814014554024, -0.04940253868699074, -0.19287870824337006, 0.25083258748054504, -0.010086972266435623, 0.02865448035299778, 0.23480689525604248, 0.04189014807343483, 0.19005486369132996, -0.06655067205429077, -0.06026230752468109, 0.08594463020563126, 0.21287934482097626, 0.036663830280303955, 0.0761052817106247, 0.16998499631881714, -0.2224675714969635, -0.11938153952360153, -0.05595991015434265, -0.014540320262312889, -0.03197825327515602, -0.040934111922979355, -0.05365138500928879, 0.029463445767760277, -0.255170613527298, -0.1812627613544464, -0.008465856313705444, -0.0046592834405601025, 0.21972312033176422, 0.038257502019405365, 0.26120492815971375, 0.24032533168792725, -0.22421355545520782, 0.12723208963871002]"
0,"[1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05]"
0,"[-0.00031664123525843024, 0.05133815109729767, 0.19992248713970184, -0.15104533731937408, 0.015849420800805092, -0.08753130584955215, 0.060644179582595825, 0.18024639785289764, -0.04497949406504631, 0.10870309174060822, 0.10389383882284164, 0.11638908833265305, -0.09030626714229584, -0.17779196798801422, 0.18482840061187744, -0.05201229453086853, -0.04758496582508087, -0.12638698518276215, 0.032550979405641556, -0.03493017330765724, -0.14212645590305328, -0.08422103524208069, 0.09160900115966797, -0.2838438153266907, -0.17122694849967957, 0.004575051367282867, 0.06688714027404785, -0.1239086166024208, -0.16993625462055206, 0.10272260010242462, -0.048565834760665894, 0.15590538084506989, -0.1426379233598709, 0.0018372208578512073, -0.12097365409135818, 0.05493099242448807, 0.14242753386497498, -0.06616261601448059, 0.045734815299510956, -0.0723879262804985, -0.07058071345090866, -0.12317374348640442, -0.011152991093695164, 0.16968949139118195, -0.018011929467320442, -0.046880945563316345, 0.08307836949825287, 0.19186218082904816, 0.13644421100616455, 0.12373286485671997, -0.19356144964694977, 0.20016466081142426, 0.1476116180419922, -0.09618282318115234, -0.183493509888649, 0.04278963804244995, 0.1616402119398117, 0.0444972924888134, -0.01519782841205597, -0.14483998715877533, -0.17559346556663513, 0.17937320470809937, 0.024559881538152695, 0.13170225918293, -0.10192865133285522, -0.08927992731332779, -0.2123355269432068, 0.01757124438881874, -0.11113867163658142, 0.07893997430801392, 0.17564783990383148, 0.17464832961559296, 0.08891987800598145, -0.00774776516482234, -0.21676786243915558, 0.03771213814616203, -0.18373069167137146, -0.1788668930530548, 0.14842048287391663, 0.05727057531476021, 0.13530655205249786, -0.17771793901920319, -0.14869308471679688, -0.19265013933181763, -0.014159059152007103, 0.09120681136846542, -0.009859917685389519, 0.1644619256258011, -0.18227624893188477, -0.11003021150827408, 0.07736840099096298, 0.1070326641201973, -0.2562350630760193, 0.2338552176952362, -0.20668816566467285, -0.05552615225315094, 0.03389434888958931, -0.0781184658408165, -0.20668958127498627, 0.23418763279914856, -0.042694222182035446, 0.19020716845989227, 0.06498658657073975, -0.11554305255413055, -0.1406823843717575, 0.11586671322584152, 0.02027222327888012, 0.17640095949172974, 0.11947811394929886, 0.026440750807523727, 0.09260605275630951, -0.05404386669397354, -0.17184996604919434, -0.1927238255739212, -0.1866249442100525, -0.1684071570634842, -0.1355159878730774, 0.1941191852092743, -0.04207392781972885, -0.041379302740097046, -0.15856508910655975, -0.2246255874633789, 0.03748704120516777, 0.18915428221225739, -0.05329073593020439, -0.09052607417106628, -0.02956143207848072, 0.025775475427508354]"
0,"[1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05]"
0,"[0.20006060600280762, 0.0812636986374855, 0.012584263458848, -0.05674836412072182, -0.1583719253540039, -0.1303844004869461, 0.138229638338089, 0.05982885882258415, -0.06198522076010704, 0.045079611241817474, 0.1027093157172203, 0.1689247339963913, 0.1069495901465416, 0.011247820220887661, 0.033639393746852875, -0.058146074414253235, -0.11868971586227417, -0.0988931953907013, -0.1170136108994484, -0.15316830575466156, -0.1553386002779007, -0.08714817464351654, 0.14034360647201538, -0.09636659175157547, -0.08020953834056854, 0.16388361155986786, 0.08215548098087311, -0.11890793591737747, -0.02130468189716339, 0.11450683325529099, -0.06891877949237823, 0.07701250910758972, -0.03973330184817314, -0.1105569377541542, -0.07693499326705933, 0.10153719782829285, 0.0665559247136116, -0.09494905173778534, 0.12249860912561417, -0.07759811729192734, -0.06993516534566879, -0.057144876569509506, -0.16271287202835083, 0.07140135020017624, 0.11723311245441437, -0.10406612604856491, -0.23509681224822998, 0.039945878088474274, 0.05387776345014572, 0.031611695885658264, -0.016923151910305023, 0.050706956535577774, 0.06711611896753311, -0.062031351029872894, -0.10116081684827805, 0.18535353243350983, 0.11182001978158951, 0.17806506156921387, 0.22576536238193512, -0.005339030176401138, -0.10892797261476517, 0.12000779807567596, 0.04817340150475502, 0.0907999724149704, -0.010199052281677723, -0.045271020382642746, -0.054924190044403076, -0.08022702485322952, -0.046765703707933426, 0.08993744850158691, 0.07747580856084824, 0.04550625756382942, -0.17584556341171265, -0.17319990694522858, -0.0336860828101635, 0.15157388150691986, -0.01735556125640869, -0.024961601942777634, 0.08196445554494858, -0.21098482608795166, 0.02082938328385353, -0.08548924326896667, -0.01594090461730957, -0.016255471855401993, -0.18717513978481293, 0.09059499949216843, 0.1371253877878189, 0.05543659254908562, -0.021243177354335785, -0.10081616044044495, -0.17441456019878387, 0.057723160833120346, -0.03148457407951355, 0.07442212104797363, -0.029269887134432793, -0.07940617203712463, -0.1634773313999176, 0.17135582864284515, -0.05102825537323952, 0.08098074048757553, 0.13740390539169312, 0.029647406190633774, 0.13626651465892792, -0.056182991713285446, -0.06527332961559296, 0.04606472700834274, 0.1783861666917801, 0.06158303841948509, 0.08706972002983093, 0.12731844186782837, -0.1394963413476944, -0.11359334737062454, -0.04928933084011078, 0.003112087957561016, -0.005830454174429178, -0.012334110215306282, -0.03666059672832489, 0.0028818671125918627, -0.15849606692790985, -0.12492547929286957, -0.015015782788395882, 0.009020885452628136, 0.19176189601421356, 0.035243261605501175, 0.2068815529346466, 0.19766177237033844, -0.1265827864408493, 0.10873289406299591]"
