4,19,1
4,40,1
4,90,1
4,96,1
4,112,1
4,117,1
4,129,1
4,155,1
4,184,1
4,203,1
4,217,1
4,226,1
4,237,1
4,243,1
4,248,1
4,257,1
4,265,1
4,279,1
4,292,1
4,306,1
4,326,1
4,355,1
4,370,1
4,380,1
4,386,1
4,399,1
4,418,1
4,458,1
4,479,2
4,517,1
4,570,1
4,724,1
4,817,2
4,918,2
4,1288,1
4,1301,1
4,1362,1
4,1381,1
4,1396,1
4,1558,1
4,1570,1
4,1583,1
4,1640,1
4,1732,2
4,1849,1
4,2025,1
4,2043,1
4,2049,1
4,2054,1
4,2074,1
19,40,1
19,90,1
19,96,1
19,112,1
19,117,1
19,129,1
19,155,1
19,184,1
19,203,1
19,217,1
19,226,1
19,237,1
19,243,1
19,248,1
19,257,1
19,265,1
19,279,1
19,292,1
19,306,1
19,326,1
19,355,1
19,370,1
19,380,1
19,386,1
19,399,1
19,418,1
19,458,1
19,479,2
19,517,1
19,570,1
19,724,1
19,817,2
19,918,2
19,1288,1
19,1301,1
19,1362,1
19,1381,1
19,1396,1
19,1558,1
19,1570,1
19,1583,1
19,1640,1
19,1732,2
19,1849,1
19,2025,1
19,2043,1
19,2049,1
19,2054,1
19,2074,1
40,90,1
40,96,1
40,112,1
40,117,1
40,129,1
40,155,1
40,184,1
40,203,1
40,217,1
40,226,1
40,237,1
40,243,1
40,248,1
40,257,1
40,265,1
40,279,1
40,292,1
40,306,1
40,326,1
40,355,1
40,370,1
40,380,1
40,386,1
40,399,1
40,418,1
40,458,1
40,479,2
40,517,1
40,570,1
40,724,1
40,817,2
40,918,2
40,1288,1
40,1301,1
40,1362,1
40,1381,1
40,1396,1
40,1558,1
40,1570,1
40,1583,1
40,1640,1
40,1732,2
40,1849,1
40,2025,1
40,2043,1
40,2049,1
40,2054,1
40,2074,1
90,96,1
90,112,1
90,117,1
90,129,1
90,155,1
90,184,1
90,203,1
90,217,1
90,226,1
90,237,1
90,243,1
90,248,1
90,257,1
90,265,1
90,279,1
90,292,1
90,306,1
90,326,1
90,355,1
90,370,1
90,380,1
90,386,1
90,399,1
90,418,1
90,458,1
90,479,2
90,517,1
90,570,1
90,724,1
90,817,2
90,918,2
90,1288,1
90,1301,1
90,1362,1
90,1381,1
90,1396,1
90,1558,1
90,1570,1
90,1583,1
90,1640,1
90,1732,2
90,1849,1
90,2025,1
90,2043,1
90,2049,1
90,2054,1
90,2074,1
96,112,1
96,117,1
96,129,1
96,155,1
96,184,1
96,203,1
96,217,1
96,226,1
96,237,1
96,243,1
96,248,1
96,257,1
96,265,1
96,279,1
96,292,1
96,306,1
96,326,1
96,355,1
96,370,1
96,380,1
96,386,1
96,399,1
96,418,1
96,458,1
96,479,2
96,517,1
96,570,1
96,724,1
96,817,2
96,918,2
96,1288,1
96,1301,1
96,1362,1
96,1381,1
96,1396,1
96,1558,1
96,1570,1
96,1583,1
96,1640,1
96,1732,2
96,1849,1
96,2025,1
96,2043,1
96,2049,1
96,2054,1
96,2074,1
112,117,1
112,129,1
112,155,1
112,184,1
112,203,1
112,217,1
112,226,1
112,237,1
112,243,1
112,248,1
112,257,1
112,265,1
112,279,1
112,292,1
112,306,1
112,326,1
112,355,1
112,370,1
112,380,1
112,386,1
112,399,1
112,418,1
112,458,1
112,479,2
112,517,1
112,570,1
112,724,1
112,817,2
112,918,2
112,1288,1
112,1301,1
112,1362,1
112,1381,1
112,1396,1
112,1558,1
112,1570,1
112,1583,1
112,1640,1
112,1732,2
112,1849,1
112,2025,1
112,2043,1
112,2049,1
112,2054,1
112,2074,1
117,129,1
117,155,1
117,184,1
117,203,1
117,217,1
117,226,1
117,237,1
117,243,1
117,248,1
117,257,1
117,265,1
117,279,1
117,292,1
117,306,1
117,326,1
117,355,1
117,370,1
