789,415,1
1452,1576,1
512,837,1
1948,1928,1
1073,775,1
478,538,1
884,386,1
1624,1871,1
537,526,1
132,666,1
1879,2128,1
778,40,1
359,868,1
1405,2005,1
2080,660,1
862,236,1
542,717,1
927,175,1
268,468,1
1516,1550,1
963,923,1
1396,1883,1
585,584,1
286,99,1
1203,560,1
128,1233,1
1013,2114,1
1166,426,1
484,60,1
37,220,1
369,2207,1
2158,1475,1
1499,1613,1
1283,1603,1
2237,2003,1
1130,913,1
58,709,1
1926,1455,1
1943,2070,1
210,651,1
1159,737,1
198,727,1
861,789,1
131,280,1
1291,1495,1
44,524,1
815,356,1
1406,1312,1
878,674,1
864,407,1
1088,408,1
272,791,1
38,808,1
346,372,1
339,1103,1
623,795,1
2204,410,1
949,774,1
2064,435,1
1304,1878,1
87,653,1
786,2209,1
733,848,1
1168,1156,1
1538,1427,1
561,816,1
700,1689,1
811,1016,1
1560,1825,1
244,759,1
12,0,1
2072,1218,1
1384,1277,1
1400,1834,1
1495,2169,1
887,757,1
770,1151,1
1411,1961,1
1602,1531,1
1986,785,1
989,2173,1
477,2174,1
795,47,1
111,281,1
1472,1266,1
226,319,1
2135,1042,1
393,811,1
1559,1665,1
1980,1793,1
2241,1729,1
363,1160,1
1084,674,1
1790,1692,1
964,223,1
976,1013,1
1175,1007,1
1032,292,1
1062,864,1
1552,1900,1
849,887,1
1934,1432,1
90,572,1
871,568,1
1071,614,1
856,894,1
1457,1290,1
2167,486,1
792,2145,1
475,81,1
222,960,1
977,487,1
1778,1466,1
1655,187,1
523,585,1
1222,551,1
962,670,1
135,1121,1
391,351,1
497,1005,1
1992,936,1
410,101,1
327,344,1
2078,1553,1
1795,1526,1
207,674,1
354,120,1
109,1203,1
151,782,1
425,382,1
2075,1759,1
806,136,1
1112,2036,1
722,910,1
2167,1185,1
1476,1839,1
884,198,1
2249,1556,1
322,931,1
1221,689,1
2149,908,1
228,447,1
640,769,1
501,2243,1
2191,746,1
2101,904,1
2158,1842,1
750,354,1
120,138,1
721,2115,1
628,1132,1
738,609,1
1323,1429,1
1633,1743,1
870,857,1
2034,79,1
838,261,1
217,2147,1
492,1318,1
1990,115,1
1081,702,1
1010,1087,1
361,76,1
2220,461,1
917,2051,1
1226,848,1
1020,674,1
1608,2241,1
210,2162,1
1750,1348,1
448,686,1
1237,320,1
1898,1360,1
2180,813,1
1946,2215,1
902,708,1
897,162,1
940,953,1
29,707,1
217,940,1
1198,1113,1
1207,1213,1
2043,1988,1
622,624,1
1025,955,1
1920,1955,1
2164,71,1
1668,1293,1
1655,215,1
2196,29,1
172,199,1
1849,1359,1
64,974,1
614,2164,1
618,184,1
19,743,1
1265,1982,1
936,2032,1
1152,1047,1
741,991,1
593,739,1
1013,1200,1
2219,39,1
2224,791,1
98,714,1
124,2219,1
1217,2160,1
1615,2111,1
1803,1758,1
1306,1892,1
2154,129,1
320,657,1
1029,458,1
1046,911,1
725,716,1
15,1027,1
2011,1091,1
944,1212,1
118,477,1
2002,1456,1
364,176,1
482,1030,1
1752,1860,1
373,2017,1
953,999,1
811,846,1
652,901,1
1887,1970,1
615,2194,1
721,971,1
1406,1661,1
768,307,1
1045,514,1
1705,1724,1
1389,1434,1
1640,1397,1
671,65,1
1523,2249,1
366,450,1
909,135,1
1985,891,1
25,193,1
1028,937,1
491,29,1
1512,2062,1
1635,1672,1
25,1097,1
933,70,1
561,404,1
75,2183,1
131,951,1
1440,1593,1
1606,1822,1
1071,182,1
656,518,1
1737,1975,1
1032,937,1
2049,1829,1
1377,1896,1
1207,836,1
1205,63,1
2038,126,1
576,942,1
157,503,1
279,227,1
1707,1915,1
2065,1096,1
697,127,1
1589,2212,1
765,374,1
826,2246,1
1186,189,1
2207,448,1
348,662,1
1389,1675,1
1454,1462,1
1563,2117,1
1689,1059,1
255,2231,1
748,940,1
333,277,1
2006,629,1
633,656,1
1774,1837,1
1394,1503,1
262,249,1
2038,360,1
660,1046,1
2213,503,1
129,957,1
464,2121,1
442,827,1
968,1084,1
87,987,1
2076,1595,1
92,2239,1
519,360,1
4,294,1
700,2228,1
1046,2149,1
465,204,1
665,1200,1
24,136,1
1645,1671,1
778,908,1
521,424,1
1063,339,1
1416,1856,1
321,2091,1
795,466,1
1581,1490,1
2156,826,1
1433,1664,1
982,1132,1
652,709,1
536,520,1
175,121,1
343,2036,1
1566,1908,1
225,50,1
1917,1334,1
1804,1865,1
2199,1680,1
219,464,1
855,209,1
770,800,1
2029,1528,1
1129,1988,1
741,734,1
1545,1978,1
419,966,1
571,1065,1
317,783,1
142,121,1
51,1067,1
979,785,1
1334,1275,1
1475,1933,1
2106,215,1
763,519,1
282,7,1
2198,338,1
719,610,1
145,557,1
1982,2120,1
497,809,1
337,952,1
715,567,1
1313,1537,1
93,195,1
1130,310,1
437,1238,1
595,80,1
851,158,1
560,413,1
667,445,1
1659,2193,1
1226,2171,1
64,122,1
1401,1652,1
1755,2245,1
1433,1446,1
28,1118,1
793,653,1
235,2033,1
1029,174,1
1224,829,1
479,1209,1
1437,2095,1
1140,280,1
1887,1700,1
224,1232,1
576,2000,1
2202,1891,1
343,646,1
1410,1277,1
132,255,1
2120,2124,1
1776,1624,1
2201,60,1
1553,1474,1
1002,858,1
1130,17,1
1076,456,1
1557,1499,1
912,1220,1
496,500,1
476,2042,1
827,201,1
652,997,1
1079,785,1
1166,507,1
676,596,1
1107,684,1
812,464,1
1953,1949,1
2037,1825,1
604,818,1
151,610,1
1760,1663,1
2142,1541,1
2025,1193,1
2023,1902,1
1512,1549,1
846,691,1
1935,1584,1
2043,277,1
374,2033,1
235,365,1
1330,1845,1
1385,1869,1
2054,1019,1
630,730,1
1315,1421,1
2019,2020,1
400,79,1
266,1936,1
570,912,1
2242,2202,1
1986,1228,1
1767,1713,1
2158,1189,1
1055,2218,1
697,1104,1
56,664,1
364,540,1
446,611,1
391,2115,1
802,630,1
1006,50,1
529,160,1
91,1000,1
149,701,1
204,401,1
898,865,1
829,1146,1
652,917,1
2217,372,1
1300,2024,1
685,1092,1
1518,2212,1
551,831,1
935,102,1
1014,1167,1
953,730,1
922,540,1
964,1194,1
2073,1985,1
809,628,1
1823,1654,1
310,991,1
2150,1030,1
1709,1555,1
1398,1720,1
440,2101,1
1000,361,1
1075,514,1
169,702,1
1109,1022,1
1552,1346,1
1672,1571,1
1303,1458,1
2034,893,1
1575,1313,1
1071,1076,1
1168,2164,1
656,172,1
717,794,1
1704,1246,1
424,83,1
328,723,1
1980,1456,1
2189,1143,1
1207,623,1
1836,1613,1
694,911,1
184,604,1
964,40,1
481,2160,1
666,351,1
2246,243,1
1883,1316,1
2159,2132,1
1117,656,1
280,323,1
643,449,1
24,195,1
762,610,1
1299,1300,1
1087,2020,1
595,283,1
876,1173,1
356,709,1
256,2082,1
465,420,1
305,2104,1
1135,1031,1
784,416,1
1705,1798,1
1558,1774,1
561,931,1
889,785,1
283,412,1
1633,1609,1
1747,2063,1
2212,1513,1
986,200,1
183,971,1
475,1232,1
245,365,1
112,1133,1
1220,312,1
2157,782,1
444,2197,1
619,1178,1
27,365,1
802,992,1
2150,1168,1
1020,1061,1
1422,1593,1
2024,1270,1
1603,1578,1
1615,1264,1
115,2203,1
707,1032,1
240,1057,1
45,2248,1
443,947,1
1786,1591,1
307,216,1
1147,362,1
1665,1376,1
1496,1447,1
982,920,1
946,734,1
514,880,1
389,308,1
1343,1771,1
358,814,1
770,1573,1
1509,2199,1
2235,2037,1
444,1049,1
615,358,1
210,196,1
120,457,1
1267,1630,1
603,198,1
870,126,1
1850,1847,1
1286,1281,1
1008,354,1
1117,287,1
2118,385,1
1371,1480,1
41,423,1
634,35,1
1058,515,1
2075,1913,1
102,54,1
1587,1768,1
2184,274,1
62,356,1
2025,911,1
91,182,1
1857,1881,1
1204,136,1
990,403,1
2159,1819,1
8,465,1
1138,998,1
2161,1819,1
189,878,1
1611,1684,1
753,1028,1
359,835,1
1363,1273,1
452,1200,1
1528,2116,1
1488,1839,1
646,109,1
969,1204,1
404,813,1
1212,1130,1
1436,1341,1
1475,1452,1
700,857,1
398,604,1
1840,1450,1
296,627,1
533,57,1
1429,1479,1
938,1235,1
288,1220,1
2229,1290,1
75,241,1
265,164,1
604,2191,1
1010,861,1
223,945,1
1154,2034,1
1652,1784,1
2203,327,1
2248,728,1
175,244,1
1508,1860,1
1151,991,1
703,127,1
1671,1283,1
772,862,1
362,308,1
1842,1354,1
661,866,1
1121,579,1
176,1115,1
43,802,1
1007,303,1
371,2153,1
674,44,1
993,377,1
956,696,1
1269,1700,1
289,653,1
543,1115,1
1235,939,1
1006,327,1
1970,1868,1
132,908,1
2007,1911,1
1270,1934,1
756,636,1
962,247,1
190,625,1
1689,65,1
379,1210,1
434,75,1
288,1006,1
979,1231,1
254,142,1
110,961,1
164,501,1
2198,1192,1
2233,1027,1
1963,1678,1
1059,692,1
747,833,1
745,953,1
1111,494,1
563,604,1
357,1085,1
470,1174,1
46,851,1
648,716,1
620,120,1
1207,601,1
624,977,1
1912,1734,1
1973,1384,1
2035,540,1
1168,620,1
2000,672,1
255,286,1
1217,464,1
1433,2236,1
2061,484,1
879,28,1
709,751,1
1880,1740,1
2209,221,1
389,698,1
426,220,1
856,885,1
24,211,1
2034,369,1
667,604,1
622,677,1
1046,1116,1
30,15,1
566,751,1
1702,1318,1
298,1104,1
1181,674,1
890,1014,1
845,1196,1
2076,1568,1
1196,1063,1
2212,1328,1
384,493,1
409,467,1
1602,1365,1
1708,1703,1
1351,1369,1
531,825,1
903,2239,1
662,2135,1
426,476,1
727,2226,1
11,1125,1
1219,917,1
1400,1546,1
1326,1587,1
103,1030,1
252,1011,1
119,831,1
1579,1243,1
1630,1452,1
153,1998,1
1324,1307,1
962,872,1
1190,523,1
704,889,1
1852,1712,1
2249,1441,1
96,778,1
1128,789,1
1021,2091,1
878,231,1
345,1007,1
859,487,1
1079,829,1
1858,2128,1
1802,1299,1
1895,1913,1
672,379,1
676,322,1
1904,2236,1
528,2135,1
1516,1963,1
1708,1735,1
1055,134,1
414,603,1
2009,1522,1
369,247,1
355,1039,1
1050,734,1
647,1209,1
2086,1219,1
538,2042,1
619,783,1
1184,394,1
2204,1117,1
190,944,1
837,890,1
88,1136,1
1689,378,1
1183,584,1
1583,1672,1
733,741,1
1302,1901,1
260,644,1
521,312,1
849,620,1
895,848,1
1146,287,1
1771,1953,1
2133,0,1
1162,1037,1
356,912,1
663,589,1
518,2150,1
462,776,1
1335,1971,1
1005,200,1
1207,9,1
1193,2098,1
2105,280,1
1385,1542,1
287,408,1
932,235,1
1144,387,1
1315,1932,1
616,386,1
2254,1054,1
1967,1505,1
463,56,1
694,279,1
2229,1644,1
80,726,1
2208,234,1
499,233,1
816,561,1
421,574,1
242,291,1
761,2094,1
914,1193,1
1857,1714,1
2068,1672,1
556,1078,1
217,716,1
1764,1790,1
180,806,1
891,59,1
23,671,1
1590,1864,1
750,621,1
1323,1673,1
1150,820,1
276,610,1
944,95,1
