523,128,1
836,128,1
1072,128,1
1939,128,1
1970,128,1
836,523,1
1072,523,1
1939,523,1
1970,523,1
1072,836,1
1939,836,1
1970,836,1
1939,1072,1
1970,1072,1
1970,1939,1
1370,509,1
550,536,1
1467,536,1
1596,536,1
1675,536,1
2195,536,1
1467,550,1
1596,550,1
1675,550,1
2195,550,1
1596,1467,1
1675,1467,1
2195,1467,1
1675,1596,1
2195,1596,1
2195,1675,1
2246,850,1
772,435,1
1329,316,1
2000,316,1
2243,316,1
2000,1329,1
2243,1329,1
2243,2000,1
803,217,1
992,217,1
992,803,1
131,95,1
524,95,1
1390,95,1
524,131,1
1390,131,1
1390,524,1
1906,1100,1
967,245,1
353,157,1
1912,157,1
1912,353,1
701,343,1
942,343,1
942,701,1
958,44,1
1445,44,1
1736,44,1
1445,958,1
1736,958,1
1736,1445,1
560,45,1
1755,45,1
1755,560,1
702,525,1
825,525,1
1256,525,1
1403,525,1
1843,525,1
825,702,1
1256,702,1
1403,702,1
1843,702,1
1256,825,1
1403,825,1
1843,825,1
1403,1256,1
1843,1256,1
1843,1403,1
1963,1597,1
804,419,1
934,419,1
1356,419,1
934,804,1
1356,804,1
1356,934,1
232,2,1
561,2,1
608,2,1
1227,2,1
1380,2,1
561,232,1
608,232,1
1227,232,1
1380,232,1
608,561,1
1227,561,1
1380,561,1
1227,608,1
1380,608,1
1380,1227,1
407,15,1
1259,15,1
1259,407,1
98,6,1
468,6,1
468,98,1
2256,80,1
1156,398,1
2132,203,1
1499,730,1
878,596,1
1807,596,1
1908,596,1
1807,878,1
1908,878,1
1908,1807,1
307,3,1
1122,3,1
1695,3,1
1122,307,1
1695,307,1
1695,1122,1
1192,663,1
1551,663,1
1551,1192,1
1260,703,1
1756,1406,1
2214,1406,1
2214,1756,1
731,704,1
1781,510,1
664,392,1
1257,392,1
1257,664,1
665,96,1
1244,96,1
2135,96,1
1244,665,1
2135,665,1
2135,1244,1
1556,233,1
1085,332,1
1123,332,1
2190,332,1
1123,1085,1
2190,1085,1
2190,1123,1
1510,85,1
1633,85,1
2034,85,1
1633,1510,1
2034,1510,1
2034,1633,1
2082,1250,1
1866,562,1
2099,215,1
1330,67,1
1535,67,1
1535,1330,1
1410,897,1
2147,935,1
705,35,1
1490,35,1
1676,35,1
1490,705,1
1676,705,1
1676,1490,1
1012,526,1
1469,526,1
1469,1012,1
390,354,1
861,354,1
861,390,1
1598,1521,1
401,34,1
449,34,1
1059,34,1
1522,34,1
449,401,1
1059,401,1
1522,401,1
1059,449,1
1522,449,1
1522,1059,1
1013,56,1
773,50,1
1014,50,1
1014,773,1
1917,862,1
666,308,1
884,308,1
1091,308,1
1101,308,1
884,666,1
1091,666,1
1101,666,1
1091,884,1
1101,884,1
1101,1091,1
1207,69,1
758,211,1
976,211,1
1728,211,1
976,758,1
1728,758,1
1728,976,1
912,129,1
960,943,1
1308,943,1
1757,943,1
1308,960,1
1757,960,1
1757,1308,1
1881,1040,1
489,108,1
667,108,1
1092,108,1
1164,108,1
667,489,1
1092,489,1
1164,489,1
1092,667,1
1164,667,1
1164,1092,1
1130,469,1
1808,469,1
2228,469,1
1808,1130,1
2228,1130,1
2228,1808,1
1046,968,1
2215,968,1
2215,1046,1
1930,384,1
1391,1080,1
969,597,1
1446,597,1
1446,969,1
1609,470,1
511,387,1
668,387,1
1171,387,1
668,511,1
1171,511,1
1171,668,1
1102,868,1
1417,868,1
1417,1102,1
1125,1047,1
1418,1047,1
1418,1125,1
196,115,1
383,115,1
450,115,1
706,115,1
1867,115,1
383,196,1
450,196,1
706,196,1
1867,196,1
450,383,1
706,383,1
1867,383,1
706,450,1
1867,450,1
1867,706,1
2157,94,1
1926,1456,1
2149,1456,1
2149,1926,1
826,626,1
977,626,1
977,826,1
627,329,1
1927,1585,1
121,20,1
471,20,1
774,20,1
471,121,1
774,121,1
774,471,1
2216,827,1
1431,251,1
1897,251,1
1940,251,1
1897,1431,1
1940,1431,1
1940,1897,1
2175,256,1
2012,1702,1
2253,1269,1
2009,1823,1
2015,1823,1
2015,2009,1
1189,430,1
2203,430,1
2203,1189,1
1826,863,1
2168,863,1
2168,1826,1
2020,1179,1
490,140,1
1150,140,1
1289,140,1
1150,490,1
1289,490,1
1289,1150,1
669,226,1
1318,226,1
2083,226,1
1318,669,1
2083,669,1
2083,1318,1
491,132,1
1335,132,1
1335,491,1
258,174,1
266,174,1
1095,174,1
1435,174,1
1782,174,1
1964,174,1
266,258,1
1095,258,1
1435,258,1
1782,258,1
1964,258,1
1095,266,1
1435,266,1
1782,266,1
1964,266,1
1435,1095,1
1782,1095,1
1964,1095,1
1782,1435,1
1964,1435,1
1964,1782,1
857,347,1
1201,347,1
1634,347,1
1703,347,1
1201,857,1
1634,857,1
1703,857,1
1634,1201,1
1703,1201,1
1703,1634,1
472,424,1
1414,424,1
1414,472,1
563,473,1
1809,473,1
1809,563,1
2222,2013,1
2124,1923,1
944,707,1
1270,415,1
1624,415,1
2136,415,1
1624,1270,1
2136,1270,1
2136,1624,1
999,512,1
1472,670,1
169,103,1
838,103,1
838,169,1
1534,907,1
1716,907,1
2100,907,1
1716,1534,1
2100,1534,1
2100,1716,1
775,348,1
1145,348,1
1765,348,1
1145,775,1
1765,775,1
1765,1145,1
1357,1000,1
1729,1000,1
1832,1000,1
1729,1357,1
1832,1357,1
1832,1729,1
323,210,1
1758,210,1
1758,323,1
357,188,1
1404,188,1
1404,357,1
1196,732,1
1015,367,1
