label,text
0,"[1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05]"
0,"[0.10498207062482834, 0.3216573894023895, 0.3957633078098297, -0.31877240538597107, -0.16855251789093018, -0.26736775040626526, 0.25730881094932556, 0.3074990510940552, -0.3064117431640625, 0.3521133065223694, 0.19424393773078918, 0.17109127342700958, 0.19048656523227692, -0.39526376128196716, 0.3825601041316986, -0.3782021403312683, -0.19738979637622833, -0.3463803827762604, -0.29145368933677673, -0.2116369754076004, -0.27088266611099243, -0.27702611684799194, 0.24519196152687073, -0.3597676157951355, -0.25283244252204895, 0.2061842530965805, 0.33970609307289124, -0.33798083662986755, -0.38299041986465454, 0.28909653425216675, -0.3126556873321533, 0.3418515622615814, -0.34407731890678406, -0.23555390536785126, -0.35448163747787476, 0.19551007449626923, 0.35459280014038086, -0.2638075053691864, 0.29352179169654846, -0.3571309745311737, -0.28395742177963257, -0.3921188414096832, -0.1568700522184372, 0.327828049659729, 0.2370983213186264, -0.23700936138629913, -0.05769187584519386, 0.4129425883293152, 0.3732912242412567, 0.36573711037635803, -0.3801876902580261, 0.3648148477077484, 0.3743831217288971, -0.40814536809921265, -0.3129562735557556, 0.15013810992240906, 0.2522259056568146, 0.17563313245773315, 0.10402458906173706, -0.3910709619522095, -0.292154461145401, 0.1671352982521057, 0.3682165741920471, 0.23830288648605347, -0.37942686676979065, -0.38473814725875854, -0.39825737476348877, -0.309026300907135, -0.4168268144130707, 0.3610785901546478, 0.3621046543121338, 0.40093836188316345, -0.14864657819271088, -0.13228684663772583, -0.36701536178588867, 0.2963131070137024, -0.4117153286933899, -0.4061793386936188, 0.3316286504268646, -0.08225248008966446, 0.3977443277835846, -0.2741110026836395, -0.3885079026222229, -0.3986906409263611, -0.13420473039150238, 0.3787703812122345, 0.2373124212026596, 0.42735400795936584, -0.3821987509727478, -0.14746959507465363, -0.16829727590084076, 0.39441046118736267, -0.36471447348594666, 0.3449372947216034, -0.3823936879634857, -0.35622814297676086, -0.22588418424129486, 0.1469193994998932, -0.33106547594070435, 0.3461079001426697, 0.22098374366760254, 0.4028124511241913, 0.19126160442829132, -0.3485991656780243, -0.34288719296455383, 0.3816184103488922, 0.2089446634054184, 0.38925400376319885, 0.3872763514518738, 0.21621285378932953, -0.2120642364025116, -0.19305582344532013, -0.38070955872535706, -0.36959391832351685, -0.3915930986404419, -0.4023743271827698, -0.3860089182853699, 0.406503289937973, -0.13380388915538788, -0.3396587073802948, -0.37647736072540283, -0.3972221314907074, 0.20999282598495483, 0.4167401194572449, 0.10261894017457962, 0.11790552735328674, -0.19342973828315735, 0.24982765316963196]"
0,"[1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05]"
0,"[0.054027456790208817, 0.10653896629810333, 0.10514681786298752, -0.10221833735704422, -0.04604826867580414, -0.058668944984674454, 0.0719226822257042, 0.09743829816579819, -0.08403372764587402, 0.10208765417337418, 0.07426390051841736, 0.0647176057100296, 0.06549546867609024, -0.10444169491529465, 0.09957236051559448, -0.06502774357795715, -0.10480927675962448, -0.08977217227220535, -0.07156667858362198, -0.04091004282236099, -0.07964326441287994, -0.08503735810518265, 0.05594554916024208, -0.11486300826072693, -0.08152132481336594, 0.05253266543149948, 0.07842053472995758, -0.08642850816249847, -0.10475511103868484, 0.05855178087949753, -0.07460828125476837, 0.0829782485961914, -0.09303910285234451, -0.06027275323867798, -0.10545807331800461, 0.05386097729206085, 0.0807211771607399, -0.09449060261249542, 0.08399903774261475, -0.09630557149648666, -0.0693858191370964, -0.08122455328702927, -0.04869391396641731, 0.08540748059749603, 0.0660366415977478, -0.08497078716754913, -0.06115502491593361, 0.10479754209518433, 0.09744995832443237, 0.094697967171669, -0.10074282437562943, 0.06825856119394302, 0.09837998449802399, -0.10213280469179153, -0.08632957190275192, 0.050616536289453506, 0.1014866828918457, 0.044617824256420135, 0.04226201772689819, -0.10082284361124039, -0.09964918345212936, 0.08214046061038971, 0.10561569035053253, 0.07430199533700943, -0.09084870666265488, -0.0708625391125679, -0.10976073145866394, -0.07375525683164597, -0.0984593853354454, 0.08721009641885757, 0.08524274080991745, 0.09348505735397339, -0.04734950140118599, -0.05768211930990219, -0.10877029597759247, 0.10863574594259262, -0.10023939609527588, -0.07854903489351273, 0.05682834982872009, -0.021386779844760895, 0.10064878314733505, -0.054578933864831924, -0.09561922401189804, -0.09667583554983139, -0.040203411132097244, 0.06394463032484055, 0.07403496652841568, 0.08888495713472366, -0.09969624876976013, -0.088627889752388, -0.05314051732420921, 0.07203347980976105, -0.1164674162864685, 0.10158947110176086, -0.10072030872106552, -0.09436312317848206, -0.0569525770843029, 0.03624984994530678, -0.11809347569942474, 0.08407267928123474, 0.054364509880542755, 0.087409608066082, 0.06946469098329544, -0.10206938534975052, -0.08754890412092209, 0.09067807346582413, 0.05700639635324478, 0.09891390055418015, 0.07015403360128403, 0.07685230672359467, -0.061519429087638855, -0.07777760177850723, -0.09596468508243561, -0.101303331553936, -0.0984199270606041, -0.1054246798157692, -0.09954173862934113, 0.10143305361270905, -0.040482476353645325, -0.05548454821109772, -0.10407906025648117, -0.10240532457828522, 0.05356369540095329, 0.10669904947280884, 0.03294401243329048, 0.043686337769031525, -0.05301370844244957, 0.0796237587928772]"
0,"[0.22638501226902008, 0.06851036846637726, 0.042823947966098785, -0.07161331921815872, -0.2418653964996338, -0.16176767647266388, 0.1649782657623291, 0.10936547815799713, -0.025343185290694237, 0.042285844683647156, 0.1894025355577469, 0.16051320731639862, 0.18678097426891327, -0.004986627493053675, 0.02357056736946106, -0.11372094601392746, -0.10975004732608795, -0.12706688046455383, -0.14352947473526, -0.2591879367828369, -0.1331424117088318, -0.07233075797557831, 0.2360810786485672, 0.02058384008705616, -0.1629616916179657, 0.22724175453186035, 0.10040494054555893, -0.07065866887569427, -0.027647772803902626, 0.13961242139339447, -0.1417485475540161, 0.034056130796670914, -0.09849239140748978, -0.18326039612293243, -0.01445050910115242, 0.22419971227645874, 0.05720139294862747, -0.08289875090122223, 0.10601627826690674, -0.09734869748353958, -0.14743465185165405, -0.09793273359537125, -0.22626273334026337, 0.06269747763872147, 0.17526553571224213, -0.12595348060131073, -0.20153412222862244, 0.01515949983149767, 0.06283245235681534, 0.0035776866134256124, -0.007344304118305445, 0.15613886713981628, 0.038878198713064194, -0.0871066227555275, -0.02795378491282463, 0.25077196955680847, 0.03800700604915619, 0.2421066164970398, 0.23787641525268555, 0.002944799605756998, -0.1259518265724182, 0.1689973622560501, 0.08607079088687897, 0.1551830768585205, -0.0515020377933979, -0.09455685317516327, -0.028059253469109535, -0.14258714020252228, -0.0610458143055439, 0.07378334552049637, 0.031831029802560806, 0.018283972516655922, -0.2599869668483734, -0.18941988050937653, 0.00739251310005784, 0.009370775893330574, -0.03573722392320633, -0.02531023882329464, 0.10753698647022247, -0.2577119469642639, 0.04647686332464218, -0.13443423807621002, -0.06448698788881302, -0.03165082260966301, -0.22970612347126007, 0.10684259980916977, 0.15346315503120422, 0.04963196814060211, -0.0011292367707937956, -0.1257132738828659, -0.23717311024665833, 0.11142009496688843, -0.012408751994371414, 0.013412117958068848, -0.03497814014554024, -0.04940253868699074, -0.19287870824337006, 0.25083258748054504, -0.010086972266435623, 0.02865448035299778, 0.23480689525604248, 0.04189014807343483, 0.19005486369132996, -0.06655067205429077, -0.06026230752468109, 0.08594463020563126, 0.21287934482097626, 0.036663830280303955, 0.0761052817106247, 0.16998499631881714, -0.2224675714969635, -0.11938153952360153, -0.05595991015434265, -0.014540320262312889, -0.03197825327515602, -0.040934111922979355, -0.05365138500928879, 0.029463445767760277, -0.255170613527298, -0.1812627613544464, -0.008465856313705444, -0.0046592834405601025, 0.21972312033176422, 0.038257502019405365, 0.26120492815971375, 0.24032533168792725, -0.22421355545520782, 0.12723208963871002]"
0,"[-0.00031664123525843024, 0.05133815109729767, 0.19992248713970184, -0.15104533731937408, 0.015849420800805092, -0.08753130584955215, 0.060644179582595825, 0.18024639785289764, -0.04497949406504631, 0.10870309174060822, 0.10389383882284164, 0.11638908833265305, -0.09030626714229584, -0.17779196798801422, 0.18482840061187744, -0.05201229453086853, -0.04758496582508087, -0.12638698518276215, 0.032550979405641556, -0.03493017330765724, -0.14212645590305328, -0.08422103524208069, 0.09160900115966797, -0.2838438153266907, -0.17122694849967957, 0.004575051367282867, 0.06688714027404785, -0.1239086166024208, -0.16993625462055206, 0.10272260010242462, -0.048565834760665894, 0.15590538084506989, -0.1426379233598709, 0.0018372208578512073, -0.12097365409135818, 0.05493099242448807, 0.14242753386497498, -0.06616261601448059, 0.045734815299510956, -0.0723879262804985, -0.07058071345090866, -0.12317374348640442, -0.011152991093695164, 0.16968949139118195, -0.018011929467320442, -0.046880945563316345, 0.08307836949825287, 0.19186218082904816, 0.13644421100616455, 0.12373286485671997, -0.19356144964694977, 0.20016466081142426, 0.1476116180419922, -0.09618282318115234, -0.183493509888649, 0.04278963804244995, 0.1616402119398117, 0.0444972924888134, -0.01519782841205597, -0.14483998715877533, -0.17559346556663513, 0.17937320470809937, 0.024559881538152695, 0.13170225918293, -0.10192865133285522, -0.08927992731332779, -0.2123355269432068, 0.01757124438881874, -0.11113867163658142, 0.07893997430801392, 0.17564783990383148, 0.17464832961559296, 0.08891987800598145, -0.00774776516482234, -0.21676786243915558, 0.03771213814616203, -0.18373069167137146, -0.1788668930530548, 0.14842048287391663, 0.05727057531476021, 0.13530655205249786, -0.17771793901920319, -0.14869308471679688, -0.19265013933181763, -0.014159059152007103, 0.09120681136846542, -0.009859917685389519, 0.1644619256258011, -0.18227624893188477, -0.11003021150827408, 0.07736840099096298, 0.1070326641201973, -0.2562350630760193, 0.2338552176952362, -0.20668816566467285, -0.05552615225315094, 0.03389434888958931, -0.0781184658408165, -0.20668958127498627, 0.23418763279914856, -0.042694222182035446, 0.19020716845989227, 0.06498658657073975, -0.11554305255413055, -0.1406823843717575, 0.11586671322584152, 0.02027222327888012, 0.17640095949172974, 0.11947811394929886, 0.026440750807523727, 0.09260605275630951, -0.05404386669397354, -0.17184996604919434, -0.1927238255739212, -0.1866249442100525, -0.1684071570634842, -0.1355159878730774, 0.1941191852092743, -0.04207392781972885, -0.041379302740097046, -0.15856508910655975, -0.2246255874633789, 0.03748704120516777, 0.18915428221225739, -0.05329073593020439, -0.09052607417106628, -0.02956143207848072, 0.025775475427508354]"
0,"[1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05]"
0,"[-0.09788844734430313, 0.11747878044843674, 0.3120404779911041, -0.0779109075665474, 0.08961765468120575, -0.04193054884672165, -0.008376820012927055, 0.22663761675357819, -0.07111632823944092, 0.21167241036891937, 0.11179142445325851, 0.10187481343746185, 0.06551942974328995, -0.2968002259731293, 0.22425755858421326, -0.15861088037490845, -0.1877502202987671, -0.08869151026010513, -0.010993634350597858, 0.05535680428147316, -0.0020585893653333187, -0.0708712488412857, -0.05394880846142769, -0.2674804925918579, -0.19262874126434326, -0.04575911909341812, 0.07262132316827774, -0.10227234661579132, -0.26672831177711487, 0.012342387810349464, -0.10051072388887405, 0.11597952991724014, -0.21754005551338196, -0.01887449435889721, -0.16590575873851776, 0.05420566722750664, 0.055099405348300934, -0.11803875863552094, 0.07162997871637344, -0.09054017812013626, -0.07358569651842117, -0.1728905588388443, 0.07219870388507843, 0.2177838832139969, 0.008034288883209229, 0.02168424054980278, 0.12233172357082367, 0.25485217571258545, 0.19029217958450317, 0.23686909675598145, -0.30358341336250305, 0.23270578682422638, 0.2408982515335083, -0.15694311261177063, -0.15199583768844604, -0.010779439471662045, 0.16821210086345673, -0.0785660445690155, -0.04978351667523384, -0.30665323138237, -0.22066283226013184, 0.06911665946245193, 0.18194715678691864, 0.11872156709432602, -0.22428205609321594, -0.09486984461545944, -0.2459290325641632, 0.008795754984021187, -0.208327516913414, 0.108599953353405, 0.13979269564151764, 0.2287846803665161, 0.11956138908863068, 0.022952135652303696, -0.36645346879959106, 0.10649379342794418, -0.2746371924877167, -0.18819598853588104, 0.037861984223127365, 0.16189472377300262, 0.3212413489818573, -0.14948147535324097, -0.21055728197097778, -0.2867926359176636, 0.11712199449539185, 0.05844452977180481, 0.04359600692987442, 0.2155538946390152, -0.34225648641586304, -0.13806748390197754, 0.09840372204780579, 0.140705868601799, -0.3700372576713562, 0.2621535658836365, -0.33149057626724243, -0.1289992332458496, 0.01678413711488247, -0.08402960747480392, -0.29194238781929016, 0.10597716271877289, -0.05423671007156372, 0.11766664683818817, 0.021259738132357597, -0.17008718848228455, -0.12884002923965454, 0.2166299968957901, -0.02592366933822632, 0.23523522913455963, 0.08129250258207321, 0.05176837742328644, 0.033835068345069885, -0.039426401257514954, -0.26125630736351013, -0.32552701234817505, -0.2986428141593933, -0.2940501272678375, -0.18851938843727112, 0.3261958062648773, 0.06560492515563965, 0.02857600897550583, -0.22574655711650848, -0.38408374786376953, -0.04874409735202789, 0.3115856647491455, -0.11525588482618332, -0.12927040457725525, -0.048199087381362915, -0.00024797560763545334]"
0,"[0.46817463636398315, 0.23029470443725586, 0.04116986691951752, -0.29936015605926514, -0.4155932366847992, -0.15216895937919617, 0.2705141603946686, 0.009583266451954842, -0.1673072725534439, 0.062276121228933334, 0.12191298604011536, 0.11399002373218536, 0.15932199358940125, -0.08701453357934952, 0.10705994069576263, -0.10032791644334793, -0.08085903525352478, -0.18415865302085876, -0.2744467258453369, -0.35250771045684814, -0.3228219747543335, -0.2091643214225769, 0.41544070839881897, -0.123774453997612, -0.02801133319735527, 0.3040928840637207, 0.24982737004756927, -0.21108296513557434, -0.09148729592561722, 0.3421972990036011, -0.17987167835235596, 0.21658487617969513, -0.09234002977609634, -0.23423784971237183, -0.22462350130081177, 0.11684630066156387, 0.1955455243587494, -0.26982519030570984, 0.2246372550725937, -0.22227507829666138, -0.10024844110012054, -0.12424389272928238, -0.22074811160564423, 0.017179615795612335, 0.33016547560691833, -0.33600467443466187, -0.4873580038547516, 0.13369408249855042, 0.07572644203901291, 0.10924538969993591, -0.13923287391662598, 0.026709234341979027, 0.17771150171756744, -0.15939293801784515, -0.0902235135436058, 0.2997899353504181, 0.10244178771972656, 0.30477175116539, 0.3715866208076477, -0.13745638728141785, -0.17165523767471313, 0.16768038272857666, 0.22726579010486603, 0.036821600049734116, -0.18590006232261658, -0.27265864610671997, -0.07261136919260025, -0.36508095264434814, -0.13724100589752197, 0.19341941177845, 0.14580589532852173, 0.0684768557548523, -0.5807333588600159, -0.29995664954185486, 0.02412940375506878, 0.24791079759597778, -0.0697994977235794, -0.04857368767261505, 0.2188389003276825, -0.4600605368614197, 0.18004633486270905, -0.013657624833285809, -0.1497068554162979, -0.02976945973932743, -0.3984827399253845, 0.2243826985359192, 0.32873421907424927, 0.12398366630077362, -0.03045584261417389, -0.07658158242702484, -0.5197380781173706, 0.15917067229747772, 0.0035949789453297853, 0.08381182700395584, 0.04217606782913208, -0.25179198384284973, -0.3371174931526184, 0.4718092381954193, -0.14496344327926636, 0.13525043427944183, 0.4159160852432251, 0.1089504063129425, 0.18868198990821838, -0.23942238092422485, -0.19653235375881195, 0.06110905483365059, 0.3225247263908386, 0.11824487894773483, 0.13115070760250092, 0.2463909387588501, -0.4149107038974762, -0.14669285714626312, -0.02954154461622238, -0.15079163014888763, -0.20014087855815887, -0.10402899980545044, -0.12699081003665924, 0.10242761671543121, -0.2963819205760956, -0.3015539050102234, -0.15590500831604004, -0.05095593258738518, 0.1397126466035843, 0.06369461864233017, 0.39696186780929565, 0.4544183313846588, -0.188727006316185, 0.3323034644126892]"
1,"[1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05]"
