386,220,1
1785,1418,1
1880,1872,1
1908,1872,1
1908,1880,1
1484,1411,1
1541,1411,1
1625,1411,1
1711,1411,1
1770,1411,1
1895,1411,1
1541,1484,1
1625,1484,1
1711,1484,1
1770,1484,1
1895,1484,1
1625,1541,1
1711,1541,1
1770,1541,1
1895,1541,1
1711,1625,1
1770,1625,1
1895,1625,1
1770,1711,1
1895,1711,1
1895,1770,1
419,99,1
883,99,1
996,99,1
1082,99,1
1675,99,1
1812,99,1
883,419,1
996,419,1
1082,419,1
1675,419,1
1812,419,1
996,883,1
1082,883,1
1675,883,1
1812,883,1
1082,996,1
1675,996,1
1812,996,1
1675,1082,1
1812,1082,1
1812,1675,1
1432,852,1
1470,852,1
1725,852,1
1762,852,1
1913,852,1
1470,1432,1
1725,1432,1
1762,1432,1
1913,1432,1
1725,1470,1
1762,1470,1
1913,1470,1
1762,1725,1
1913,1725,1
1913,1762,1
891,613,1
794,379,1
1096,379,1
1096,794,1
913,778,1
1184,778,1
1279,778,1
1184,913,1
1279,913,1
1279,1184,1
758,558,1
1002,879,1
1041,879,1
1327,879,1
1041,1002,1
1327,1002,1
1327,1041,1
770,652,1
1407,761,1
1641,761,1
1918,761,1
1641,1407,1
1918,1407,1
1918,1641,1
1305,845,1
1557,1134,1
35,1,1
51,1,1
167,1,1
215,1,1
240,1,1
249,1,1
308,1,1
309,1,1
316,1,1
317,1,1
480,1,1
513,1,1
653,1,1
697,1,1
712,1,1
750,1,1
755,1,1
878,1,1
984,1,1
994,1,1
1031,1,1
1085,1,1
1241,1,1
1246,1,1
1329,1,1
1330,1,1
1561,1,1
1624,1,1
1638,1,1
1677,1,1
1718,1,1
1751,1,1
1788,1,1
1825,1,1
51,35,1
167,35,1
215,35,1
240,35,1
249,35,1
308,35,1
309,35,1
316,35,1
317,35,1
480,35,1
513,35,1
653,35,1
697,35,1
712,35,1
750,35,1
755,35,1
878,35,1
984,35,1
994,35,1
1031,35,1
1085,35,1
1241,35,1
1246,35,1
1329,35,1
1330,35,1
1561,35,1
1624,35,1
1638,35,1
1677,35,1
1718,35,1
1751,35,1
1788,35,1
1825,35,1
167,51,1
215,51,1
240,51,1
249,51,1
308,51,1
309,51,1
316,51,1
317,51,1
480,51,1
513,51,1
653,51,1
697,51,1
712,51,1
750,51,1
755,51,1
878,51,1
984,51,1
994,51,1
1031,51,1
1085,51,1
1241,51,1
1246,51,1
1329,51,1
1330,51,1
1561,51,1
1624,51,1
1638,51,1
1677,51,1
1718,51,1
1751,51,1
1788,51,1
1825,51,1
215,167,1
240,167,1
249,167,1
308,167,1
309,167,1
316,167,1
317,167,1
480,167,1
513,167,1
653,167,1
697,167,1
712,167,1
750,167,1
755,167,1
878,167,1
984,167,1
994,167,1
1031,167,1
1085,167,1
1241,167,1
1246,167,1
1329,167,1
1330,167,1
1561,167,1
1624,167,1
1638,167,1
1677,167,1
1718,167,1
1751,167,1
1788,167,1
1825,167,1
240,215,1
249,215,1
308,215,1
309,215,1
316,215,1
317,215,1
480,215,1
513,215,1
653,215,1
697,215,1
712,215,1
750,215,1
755,215,1
878,215,1
984,215,1
994,215,1
1031,215,1
1085,215,1
1241,215,1
1246,215,1
1329,215,1
1330,215,1
1561,215,1
1624,215,1
1638,215,1
1677,215,1
1718,215,1
1751,215,1
1788,215,1
1825,215,1
249,240,1
308,240,1
309,240,1
316,240,1
317,240,1
480,240,1
513,240,1
653,240,1
697,240,1
712,240,1
750,240,1
755,240,1
878,240,1
984,240,1
994,240,1
1031,240,1
1085,240,1
1241,240,1
1246,240,1
1329,240,1
1330,240,1
1561,240,1
1624,240,1
1638,240,1
1677,240,1
1718,240,1
1751,240,1
1788,240,1
1825,240,1
308,249,1
309,249,1
316,249,1
317,249,1
480,249,1
513,249,1
653,249,1
697,249,1
712,249,1
750,249,1
755,249,1
878,249,1
984,249,1
994,249,1
1031,249,1
1085,249,1
1241,249,1
1246,249,1
1329,249,1
1330,249,1
1561,249,1
1624,249,1
1638,249,1
1677,249,1
1718,249,1
1751,249,1
1788,249,1
1825,249,1
309,308,1
316,308,1
317,308,1
480,308,1
513,308,1
653,308,1
697,308,1
712,308,1
750,308,1
755,308,1
878,308,1
984,308,1
994,308,1
1031,308,1
1085,308,1
1241,308,1
1246,308,1
1329,308,1
1330,308,1
1561,308,1
1624,308,1
1638,308,1
1677,308,1
1718,308,1
1751,308,1
1788,308,1
1825,308,1
316,309,1
317,309,1
480,309,1
513,309,1
653,309,1
697,309,1
712,309,1
750,309,1
755,309,1
878,309,1
984,309,1
994,309,1
1031,309,1
1085,309,1
1241,309,1
1246,309,1
1329,309,1
1330,309,1
1561,309,1
1624,309,1
1638,309,1
1677,309,1
1718,309,1
1751,309,1
1788,309,1
1825,309,1
317,316,1
480,316,1
513,316,1
653,316,1
697,316,1
712,316,1
750,316,1
755,316,1
878,316,1
984,316,1
994,316,1
1031,316,1
1085,316,1
1241,316,1
1246,316,1
1329,316,1
1330,316,1
1561,316,1
1624,316,1
1638,316,1
1677,316,1
1718,316,1
1751,316,1
1788,316,1
1825,316,1
480,317,1
513,317,1
653,317,1
697,317,1
712,317,1
750,317,1
755,317,1
878,317,1
984,317,1
994,317,1
1031,317,1
1085,317,1
1241,317,1
1246,317,1
1329,317,1
1330,317,1
1561,317,1
1624,317,1
1638,317,1
1677,317,1
1718,317,1
1751,317,1
1788,317,1
1825,317,1
513,480,1
653,480,1
697,480,1
712,480,1
750,480,1
755,480,1
878,480,1
984,480,1
994,480,1
1031,480,1
1085,480,1
1241,480,1
1246,480,1
1329,480,1
1330,480,1
1561,480,1
1624,480,1
1638,480,1
1677,480,1
1718,480,1
1751,480,1
1788,480,1
1825,480,1
653,513,1
697,513,1
712,513,1
750,513,1
755,513,1
878,513,1
984,513,1
994,513,1
1031,513,1
1085,513,1
1241,513,1
1246,513,1
1329,513,1
1330,513,1
1561,513,1
1624,513,1
1638,513,1
1677,513,1
1718,513,1
1751,513,1
1788,513,1
1825,513,1
697,653,1
712,653,1
750,653,1
755,653,1
878,653,1
984,653,1
994,653,1
1031,653,1
1085,653,1
1241,653,1
1246,653,1
1329,653,1
1330,653,1
1561,653,1
1624,653,1
1638,653,1
1677,653,1
1718,653,1
1751,653,1
1788,653,1
1825,653,1
712,697,1
750,697,1
755,697,1
878,697,1
984,697,1
994,697,1
1031,697,1
1085,697,1
1241,697,1
1246,697,1
1329,697,1
1330,697,1
1561,697,1
1624,697,1
1638,697,1
1677,697,1
1718,697,1
1751,697,1
1788,697,1
1825,697,1
750,712,1
755,712,1
878,712,1
984,712,1
994,712,1
1031,712,1
1085,712,1
1241,712,1
1246,712,1
1329,712,1
1330,712,1
1561,712,1
1624,712,1
1638,712,1
1677,712,1
1718,712,1
1751,712,1
1788,712,1
1825,712,1
755,750,1
878,750,1
984,750,1
994,750,1
1031,750,1
1085,750,1
1241,750,1
1246,750,1
1329,750,1
1330,750,1
1561,750,1
1624,750,1
1638,750,1
1677,750,1
1718,750,1
1751,750,1
1788,750,1
1825,750,1
878,755,1
984,755,1
994,755,1
1031,755,1
1085,755,1
1241,755,1
1246,755,1
1329,755,1
1330,755,1
1561,755,1
1624,755,1
1638,755,1
1677,755,1
1718,755,1
1751,755,1
1788,755,1
1825,755,1
984,878,1
994,878,1
1031,878,1
1085,878,1
1241,878,1
1246,878,1
1329,878,1
1330,878,1
1561,878,1
1624,878,1
1638,878,1
1677,878,1
1718,878,1
1751,878,1
1788,878,1
1825,878,1
994,984,1
1031,984,1
1085,984,1
1241,984,1
1246,984,1
1329,984,1
1330,984,1
1561,984,1
1624,984,1
1638,984,1
1677,984,1
1718,984,1
1751,984,1
1788,984,1
1825,984,1
1031,994,1
1085,994,1
1241,994,1
1246,994,1
1329,994,1
1330,994,1
1561,994,1
1624,994,1
1638,994,1
1677,994,1
1718,994,1
1751,994,1
1788,994,1
1825,994,1
1085,1031,1
1241,1031,1
1246,1031,1
1329,1031,1
1330,1031,1
1561,1031,1
1624,1031,1
1638,1031,1
1677,1031,1
1718,1031,1
1751,1031,1
1788,1031,1
1825,1031,1
1241,1085,1
1246,1085,1
1329,1085,1
1330,1085,1
1561,1085,1
1624,1085,1
1638,1085,1
1677,1085,1
1718,1085,1
1751,1085,1
1788,1085,1
1825,1085,1
1246,1241,1
1329,1241,1
1330,1241,1
1561,1241,1
1624,1241,1
1638,1241,1
1677,1241,1
1718,1241,1
1751,1241,1
1788,1241,1
1825,1241,1
1329,1246,1
1330,1246,1
1561,1246,1
1624,1246,1
1638,1246,1
1677,1246,1
1718,1246,1
1751,1246,1
1788,1246,1
1825,1246,1
1330,1329,1
1561,1329,1
1624,1329,1
1638,1329,1
1677,1329,1
1718,1329,1
1751,1329,1
1788,1329,1
1825,1329,1
1561,1330,1
1624,1330,1
1638,1330,1
1677,1330,1
1718,1330,1
1751,1330,1
1788,1330,1
1825,1330,1
1624,1561,1
1638,1561,1
1677,1561,1
1718,1561,1
1751,1561,1
1788,1561,1
1825,1561,1
1638,1624,1
1677,1624,1
1718,1624,1
1751,1624,1
1788,1624,1
1825,1624,1
1677,1638,1
1718,1638,1
1751,1638,1
1788,1638,1
1825,1638,1
1718,1677,1
1751,1677,1
1788,1677,1
1825,1677,1
1751,1718,1
1788,1718,1
1825,1718,1
1788,1751,1
1825,1751,1
1825,1788,1
527,221,1
536,221,1
606,221,1
1471,221,1
1859,221,1
536,527,1
606,527,1
1471,527,1
1859,527,1
606,536,1
1471,536,1
1859,536,1
1471,606,1
1859,606,1
1859,1471,1
1729,987,1
837,170,1
1051,170,1
1051,837,1
551,531,1
811,531,1
811,551,1
914,337,1
263,188,1
1660,790,1
1666,790,1
1666,1660,1
882,382,1
1178,382,1
1178,882,1
564,335,1
1905,1904,1
1345,797,1
1860,1853,1
1214,571,1
1673,571,1
1861,571,1
1673,1214,1
1861,1214,1
1861,1673,1
876,218,1
1145,218,1
1145,876,1
1032,933,1
635,570,1
670,570,1
670,635,1
1427,1417,1
522,107,1
680,107,1
1158,107,1
680,522,1
1158,522,1
1158,680,1
259,53,1
332,53,1
515,53,1
671,53,1
880,53,1
922,53,1
1044,53,1
1126,53,1
1568,53,1
332,259,1
515,259,1
671,259,1
880,259,1
922,259,1
1044,259,1
1126,259,1
1568,259,1
515,332,1
671,332,1
880,332,1
922,332,1
1044,332,1
1126,332,1
1568,332,1
671,515,1
880,515,1
922,515,1
1044,515,1
1126,515,1
1568,515,1
880,671,1
