1,984,2
1,1172,2
2,558,2
2,758,2
2,950,2
4,569,2
6,66,5
6,238,5
6,252,5
6,270,2
6,361,5
6,780,5
6,1831,4
14,647,2
23,99,4
23,155,3
23,157,3
23,313,3
23,473,4
23,533,4
23,623,4
23,626,3
23,662,4
23,883,4
23,923,3
23,1082,4
23,1602,3
23,1636,3
36,80,2
36,98,2
36,149,2
36,286,2
36,332,2
36,759,2
36,890,2
36,1015,2
36,1038,2
36,1124,2
36,1554,2
36,1720,2
36,1728,2
36,1729,2
36,1732,2
36,1747,2
36,1750,2
36,1789,2
36,1827,2
36,1916,2
38,305,3
38,1572,3
41,52,2
41,78,2
41,101,2
41,103,2
41,115,2
41,117,2
41,280,2
41,479,2
41,558,2
41,559,2
41,563,2
41,753,2
41,770,2
41,785,2
41,813,2
41,817,2
41,966,2
41,970,2
41,1001,2
41,1008,2
41,1036,2
41,1077,2
41,1175,2
41,1200,2
41,1239,2
41,1315,2
41,1360,2
41,1361,2
41,1363,2
41,1367,2
41,1369,2
41,1371,2
41,1451,2
41,1455,2
41,1744,2
41,1851,2
41,1882,2
41,1893,2
41,1909,2
45,1809,3
46,133,2
46,831,2
46,898,2
46,929,2
46,1149,2
46,1440,2
46,1912,2
46,1917,2
80,98,2
80,149,2
80,286,2
80,332,2
80,759,2
80,890,2
80,1015,2
80,1038,2
80,1124,2
80,1554,2
80,1720,2
80,1728,2
80,1729,2
80,1732,2
80,1747,2
80,1750,2
80,1789,2
80,1827,2
80,1916,2
81,260,2
81,864,2
81,1216,2
81,1323,3
81,1463,3
82,291,3
82,957,2
82,1030,3
82,1523,3
82,1525,3
82,1659,3
83,571,2
83,1214,3
83,1582,2
83,1673,3
83,1861,2
84,96,2
84,637,3
84,639,3
84,716,2
84,1271,2
84,1332,2
84,1597,2
84,1775,2
84,1899,2
86,345,3
86,346,3
86,347,3
86,348,3
86,366,2
86,398,3
86,492,2
86,564,4
86,1128,3
91,95,2
92,94,5
96,637,2
96,639,2
96,716,2
96,1271,2
96,1332,2
96,1597,3
96,1775,3
96,1899,2
98,149,2
98,286,2
98,332,2
98,759,2
98,890,2
98,1015,2
98,1038,2
98,1124,2
98,1554,2
98,1720,2
98,1728,2
98,1729,2
98,1732,2
98,1747,2
98,1750,2
98,1789,2
98,1827,2
98,1916,2
99,155,3
99,157,3
99,313,3
99,473,4
99,533,4
99,623,4
99,626,3
99,662,4
99,883,4
99,923,3
99,1082,4
99,1602,3
99,1636,3
108,151,2
108,182,3
108,191,4
108,266,7
108,282,3
108,298,2
108,387,4
108,439,3
108,444,4
108,449,3
108,453,2
108,454,2
108,578,3
108,581,3
108,592,2
108,771,3
108,1019,2
108,1023,2
108,1037,2
111,336,3
115,117,3
115,280,2
115,479,3
115,558,2
115,559,2
115,563,2
115,753,2
115,770,2
115,785,2
115,813,3
115,817,2
115,966,2
115,970,2
115,1001,2
115,1008,2
115,1036,2
115,1077,2
115,1175,2
115,1200,2
115,1239,2
115,1315,2
115,1360,2
115,1361,2
115,1363,2
115,1367,2
115,1369,2
115,1371,2
115,1451,2
115,1455,2
115,1744,2
115,1851,2
115,1882,2
115,1893,2
115,1909,2
116,326,2
116,708,2
116,902,2
117,495,2
117,708,2
117,1190,2
118,285,2
118,489,3
119,1167,2
120,548,2
122,1155,4
127,388,2
133,831,2
133,898,2
133,929,2
133,1149,2
133,1440,3
133,1912,2
133,1917,2
138,246,2
138,606,6
138,614,3
138,1193,3
138,1580,2
142,812,3
142,919,3
142,948,3
142,1050,2
148,595,2
148,1810,2
149,286,2
149,332,2
149,759,3
149,890,2
149,1015,2
149,1038,2
149,1124,3
149,1554,2
149,1720,2
149,1728,2
149,1729,2
149,1732,2
149,1747,2
149,1750,2
149,1789,2
149,1827,2
149,1916,2
153,1546,2
155,157,3
155,313,3
155,473,3
155,533,3
155,623,3
155,626,3
155,662,3
155,883,3
155,923,2
155,1082,3
155,1602,3
155,1636,3
157,313,3
157,473,3
157,533,3
157,623,3
157,626,3
157,662,3
157,668,2
157,883,3
157,923,2
157,1082,3
157,1602,3
157,1636,3
160,261,2
169,278,4
169,315,3
170,313,2
170,314,2
170,552,2
170,837,4
175,652,3
175,661,3
175,1357,3
182,191,2
182,266,2
182,282,2
182,387,2
182,439,2
182,444,2
182,449,2
182,453,2
182,454,2
182,578,2
182,581,2
182,592,2
182,1019,2
182,1023,2
182,1037,2
184,307,2
185,397,3
185,399,2
185,607,3
185,608,3
185,664,3
185,719,2
185,1185,2
185,1318,3
185,1526,3
185,1717,3
185,1847,2
192,393,4
197,198,3
207,572,2
208,594,3
222,729,4
222,850,4
222,1829,4
227,264,5
227,303,4
227,321,4
227,322,5
227,413,5
227,561,4
